data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6715173,356,IND68198,68198,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","DYFI: Democratic Youth Federation of India; Students (India)",6,,,0,60,"Southern Asia",India,Kerala,Kollam,Kollam,Chinnakada,8.887,76.591,1,"Indian Express",National,"On December 19, DYFI took out a protest march and blocked roads in Chinnakada city (Kollam, Kerala), against the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514388,IND
6714407,356,IND68262,68262,"19 December 2019",2019,1,Protests,"Protest with intervention","Protesters (India)","SP: Samajwadi Party",6,"Police Forces of India (2014-)",,1,16,"Southern Asia",India,"Uttar Pradesh",Muzaffarnagar,Muzaffarnagar,Muzaffarnagar,29.4709,77.7033,1,"Amar Ujala",Subnational,"On Dec 19, protests were held by members of SP over the Citizenship (Amendment) Act, 2019 (CAA) in Muzaffarnagar (UP). Police intervened and stopped the protest. [size=no report]",0,1578514386,IND
6724647,12,ALG7886,7886,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Algeria)","UGTA: General Union of Algerian Workers; Labour Group (Algeria)",6,,,0,60,"Northern Africa",Algeria,"Tizi Ouzou","Tizi Ouzou",,"Tizi Ouzou",36.7118,4.0459,1,"Liberte (Algeria)",National,"On 19 December 2019, UGTA unionists protested in Tizi Ouzou to demand the departure of some of the union leadership. [size=no report]",0,1579554012,DZA
6714408,356,IND68263,68263,"19 December 2019",2019,1,Protests,"Protest with intervention","Protesters (India)","SP: Samajwadi Party",6,"Police Forces of India (2014-)",,1,16,"Southern Asia",India,"Uttar Pradesh",Bijnor,Bijnor,Bijnor,29.373,78.1363,1,"Amar Ujala",Subnational,"On Dec 19, protests were held by members of SP over the Citizenship (Amendment) Act, 2019 (CAA) in Bijnor (UP). Police intervened and stopped the protest. [size=no report]",0,1578514386,IND
6715689,356,IND68216,68216,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,"Andhra Pradesh",Kurnool,Kurnool,Kurnool,15.8276,78.0338,1,"The Hindu",National,"On December 19, students held a protest in Kurnool city (Kurnool, AP), against the Citizenship (Amendment) Act, 2019 (CAA) and National Register of Citizens (NRC). [size=no report]",0,1578514389,IND
6714154,706,SOM30119,30119,"19 December 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Afgooye,2.15,45.116,1,"Undisclosed Source","Local partner-Other","19 December 2019. In Afgooye, Al Shabaab militants attacked Somali military forces. No fatalities were reported.",0,1578512393,SOM
6715691,356,IND68247,68247,"19 December 2019",2019,1,Protests,"Protest with intervention","Protesters (India)","SFI: Students Federation of India; Students (India)",6,"Police Forces of India (2014-)",,1,16,"Southern Asia",India,"Tamil Nadu",Tiruchirappalli,Tiruchirappalli,Tiruchirappalli,10.8155,78.6965,1,"The Hindu",National,"On December 19, 36 SFI members were detained outside the railway station by police in Tiruchi city (Tiruchirappalli, TN), as they were protesting, against the Citizenship (Amendment) Act, 2019 (CAA) and National Register of Citizens. [size=36]",0,1578514389,IND
6715947,356,IND68233,68233,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India); Health Workers (India)",6,,,0,60,"Southern Asia",India,Bihar,Patna,Patna,Patna,25.5941,85.1356,1,"Times of India",National,"On 19 December, outsourced staff, including nurses and sanitation workers, at the Indira Gandhi Institute of Medical Sciences staged a protest outside their Director's office in Patna (Patna, Bihar) over non-payment of their salaries for the past month. [size=no report]",0,1578514390,IND
6708780,364,IRN5892,5892,"19 December 2019",2019,1,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Iran)",,3,"Civilians (Iran)","Christian Group (Iran)",7,37,"Middle East",Iran,Isfahan,Isfahan,Central,Isfahan,32.6525,51.6746,1,"Human Rights Activists News Agency",Other,"Property destruction: On 19 December 2019, a Christian cemetery was vandalized in Isfahan by unidentified individuals. [size=no report]",0,1578503875,IRN
6713132,729,SUD13518,13518,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Sudan)",,6,,,0,60,"Northern Africa",Sudan,"River Nile",Atbara,,Atbara,17.6949,33.9852,1,"Radio Dabanga; Sudan Tribune",National,"On 19 December 2019, demonstrators marched in Atbara (River Nile state) to commemorate the uprising that began in December 2018, calling for the goals of the revolution to be fulfilled, and justice for those killed in the course of the uprising. [size=tens of thousands]",0,1578512390,SDN
6715180,356,IND68187,68187,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,Karnataka,Bellari,Bellari,Bellari,15.1421,76.9239,1,"Indian Express",National,"On December 19, protests were held in Bellari city (Bellari, Karnataka), against the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514388,IND
6713133,729,SUD13520,13520,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Sudan)",,6,,,0,60,"Northern Africa",Sudan,"East Darfur","Ed Daein",,"Ed Daein",11.4619,26.1258,1,"Radio Dabanga; Sudan Tribune",National,"On 19 December 2019, demonstrators marched in Ed Daein (East Darfur state) to commemorate the uprising that began in December 2018, calling for the goals of the revolution to be fulfilled, and justice for those killed in the course of the uprising. [size=thousands]",0,1578512390,SDN
6715181,356,IND68252,68252,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,Karnataka,"Bengaluru Rural",Devanhalli,Vijayapura,13.295,77.8022,1,"Indian Express",National,"On December 19, protests were held in Vijayapura city (Bengaluru Rural, Karnataka), against the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514388,IND
6713134,729,SUD13521,13521,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Sudan)",,6,,,0,60,"Northern Africa",Sudan,"Blue Nile","El Damazine",,"Ed Damazin",11.7898,34.3599,1,"Sudan Tribune; Radio Dabanga",National,"On 19 December 2019, demonstrators marched in Ed Damazin (Blue Nile state) to commemorate the uprising that began in December 2018, calling for the goals of the revolution to be fulfilled, and justice for those killed in the course of the uprising. [size=thousands]",0,1578512390,SDN
6713135,729,SUD13522,13522,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Sudan)",,6,,,0,60,"Northern Africa",Sudan,"River Nile","Ed Damer",,"Ed Damer",17.5821,33.9605,1,"Sudan Tribune; Radio Dabanga",National,"On 19 December 2019, demonstrators marched in Ed Damer (River Nile state) to commemorate the uprising that began in December 2018, calling for the goals of the revolution to be fulfilled, and justice for those killed in the course of the uprising. [size=thousands]",0,1578512390,SDN
6713136,729,SUD13523,13523,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Sudan)",,6,,,0,60,"Northern Africa",Sudan,"North Darfur","El Fasher",,"El Fasher",13.6264,25.3559,1,"Sudan Tribune; Radio Dabanga",National,"On 19 December 2019, demonstrators marched in El Fasher (North Darfur state) to commemorate the uprising that began in December 2018, calling for the goals of the revolution to be fulfilled, and justice for those killed in the course of the uprising. [size=thousands]",0,1578512390,SDN
6713904,180,DRC16275,16275,"19 December 2019",2019,1,Riots,"Violent demonstration","Rioters (Democratic Republic of Congo)",,5,"Police Forces of Democratic Republic of Congo (2019-)",,1,15,"Middle Africa","Democratic Republic of Congo",Nord-Kivu,Goma,Goma,Goma,-1.6933,29.2339,1,"Radio Okapi",National,"On 19 December 2019, youth demonstrated in Goma against the recent killing of a person and the injuring of another one on 18 December by unidentified persons and the global rise of insecurity. A man dressed as a PNC officer as well as goods were burnt. [Size=unreported].",1,1578512392,COD
6713137,729,SUD13524,13524,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Sudan)",,6,,,0,60,"Northern Africa",Sudan,"West Darfur","El Geneina",,"El Geneina",13.4413,22.4454,1,"Sudan Tribune; Radio Dabanga",National,"On 19 December 2019, demonstrators marched in El Geneina (West Darfur state) to commemorate the uprising that began in December 2018, calling for the goals of the revolution to be fulfilled, and justice for those killed in the course of the uprising. [size=thousands]",0,1578512390,SDN
6715185,356,IND68227,68227,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,Maharashtra,Nagpur,Nagpur,Nagpur,21.1463,79.0849,1,"Indian Express",National,"On 19 December, several parents, under the banner of India-Wide Parents Association, held a protest in Nagpur (Nagpur, Maharashtra) seeking changes in the Fee Regulation (Amendment) Act 2018 regarding the raising of school fees. [size=several]",0,1578514388,IND
6715697,356,IND68253,68253,"19 December 2019",2019,1,Riots,"Mob violence","Rioters (India)","Shiv Sena",5,"Rioters (India)","BJP: Bharatiya Janata Party",5,55,"Southern Asia",India,Maharashtra,Jalgaon,Jalgaon,Jalgaon,21.0029,75.566,1,"The Hindu",National,"On 19 December, BJP and Shiv Sena workers clashed in Jalgaon Municipal Corporation (Jalgaon, Maharashtra) after BJP attempted to pass a resolution that welcomes the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514389,IND
6713138,729,SUD13525,13525,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Sudan)",,6,,,0,60,"Northern Africa",Sudan,"North Kordofan",Shiekan,,"El Obeid",13.1842,30.2167,1,"Sudan Tribune; Radio Dabanga",National,"On 19 December 2019, demonstrators marched in El Obeid (North Kordofan state) to commemorate the uprising that began in December 2018, calling for the goals of the revolution to be fulfilled, and justice for those killed in the course of the uprising. [size=thousands]",0,1578512390,SDN
6715954,356,IND68213,68213,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","RJD: Rashtriya Janata Dal",6,,,0,60,"Southern Asia",India,Bihar,Madhubani,Khajauli,Khajauli,26.4844,86.1602,1,"Times of India",National,"On 19 December, bandh supporters squatted on rail tracks and stopped two trains in Khajauli (Madhubani, Bihar) during the RJD-sponsored Bihar bandh against the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514390,IND
6716466,760,SYR73575,73575,"19 December 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Syria (2000-)",,1,,,0,10,"Middle East",Syria,Aleppo,"Jebel Saman","Jebel Saman","Khan Al-Asal",36.1701,37.0401,1,Liveuamap,"Local partner-New media","On 19 December 2019, regime forces shelled Khan al-Asal in western Aleppo countryside using artillery fire with neither fatalities nor injuries reported.",0,1578515227,SYR
6713139,729,SUD13526,13526,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Sudan)",,6,,,0,60,"Northern Africa",Sudan,Gedaref,Gedaref,,Gedaref,14.0479,35.3884,1,"Radio Dabanga; Sudan Tribune",National,"On 19 December 2019, demonstrators marched in Gedaref (Gedaref state) to commemorate the uprising that began in December 2018, calling for the goals of the revolution to be fulfilled, and justice for those killed in the course of the uprising. [size=thousands]",0,1578512390,SDN
6714419,356,IND68264,68264,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","SP: Samajwadi Party",6,,,0,60,"Southern Asia",India,"Uttar Pradesh",Shamali,Shamli,Shamli,29.4497,77.3095,1,"Amar Ujala",Subnational,"On Dec 19, protests were held through a sit in by members of SP over the Citizenship (Amendment) Act, 2019 (CAA) in Shamli (UP). Police deployed in the area. [size=no report]",0,1578514387,IND
6715443,356,IND68301,68301,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,Assam,Dhemaji,Dhemaji,Dhemaji,27.4816,94.5586,1,"Sentinel (India)",Subnational,"On 19 December, over one lakh (100,000) people demonstrated in Dhemaji town (Assam) demanding the scrapping of the Citizenship (Amendment) Act, 2019 (CAA). [size=over 100,000]",0,1578514389,IND
6708532,422,LBN3075,3075,"19 December 2019",2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (Lebanon)",,3,"Civilians (Lebanon)",,7,37,"Middle East",Lebanon,Baalbek-Hermel,Baalbek,,Baalbek,34.0058,36.2181,1,"An Nahar",Regional,"On December 19 2019, during a road block in the City of Baalbek, a demonstrator opened fire at a civilian not taking part in the demonstration, and attempting to drive through in his car. The driver was injured.",0,1578503874,LBN
6709300,300,GRC1355,1355,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Greece)",Rouvikonas,6,,,0,60,Europe,Greece,Attica,Athens,"Central Athens","Athens-Central Athens",37.9685,23.7585,1,"Ekathimerini; AMNA",National,"On 19 December, members of Rouvikonas reached the 11th floor office of a state hospital manager to protest over the worsening state of national healthcare and the deteriorating working conditions for doctors and workers. The group also mentioned an accident that they said took place a few weeks earlier at the clinic's basement. [size=no report]",0,1578510533,GRC
6713140,729,SUD13527,13527,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Sudan)",,6,,,0,60,"Northern Africa",Sudan,Kassala,Kassala,,Kassala,15.4296,36.4105,1,"Radio Dabanga; Sudan Tribune",National,"On 19 December 2019, demonstrators marched in Kassala (Kassala state) to commemorate the uprising that began in December 2018, calling for the goals of the revolution to be fulfilled, and justice for those killed in the course of the uprising. [size=thousands]",0,1578512390,SDN
6713908,180,DRC16271,16271,"19 December 2019",2019,1,"Violence against civilians",Attack,"ADF: Allied Democratic Forces",,2,"Civilians (Democratic Republic of Congo)",,7,27,"Middle Africa","Democratic Republic of Congo",Nord-Kivu,Beni,Beni,Beni,0.4966,29.4654,1,"Radio Okapi",National,"On 19 December 2019, ADF killed 3 civilians and injured another one in Beni.",3,1578512392,COD
6714420,356,IND68268,68268,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","CPI: Communist Party of India; CPI(M): Communist Party of India (Marxist); CPI(ML): Communist Party of India (Marxist-Leninist); BSP: Bahujan Samaj Party; SP: Samajwadi Party",6,,,0,60,"Southern Asia",India,Uttarakhand,Dehradun,Dehradun,Dehradun,30.3229,78.0316,1,"Amar Ujala",National,"On Dec 19, protests were held by members of CPI, CPI(M), CPI (ML), SP, BSP and other parties over the Citizenship (Amendment) Act, 2019 (CAA) in Dehradun (Uttarakhand). [size=no report]",0,1578514387,IND
6715188,356,IND68246,68246,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Kerala,Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram,8.4855,76.9492,1,"Indian Express",National,"On December 19, KSU activists as a protest poured black oil on the posters of the prime minister in the state capital Thiruvananthapuram city (Thiruvananthapuram, Kerala) against the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514388,IND
